,date,state,positive,positiveIncrease,death,deathIncrease,hospitalizedCurrently,hospitalizedIncrease
16303,20200520,CT,39017.0,587,3529.0,57,887.0,0
16304,20200520,DC,7551.0,117,407.0,7,336.0,0
16305,20200520,DE,8194.0,157,414.0,6,220.0,0
16306,20200520,FL,45902.0,475,2173.0,44,,190
16307,20200520,GA,39647.0,926,1687.0,23,959.0,80
16308,20200520,GU,165.0,11,5.0,0,,0
16309,20200520,HI,641.0,1,17.0,0,,0
16310,20200520,IA,15614.0,265,388.0,16,381.0,0
16311,20200520,ID,2476.0,21,77.0,3,28.0,2
16312,20200520,IL,100418.0,2388,4525.0,146,3914.0,0
16313,20200520,IN,29274.0,569,1864.0,40,1288.0,0
16314,20200520,KS,8539.0,199,178.0,5,,20
16315,20200520,KY,8069.0,0,366.0,0,443.0,30
16316,20200520,LA,35316.0,278,2608.0,27,931.0,0
16317,20200520,MA,88970.0,1045,6066.0,128,2518.0,131
16318,20200520,MD,42323.0,777,2198.0,34,1410.0,194
16319,20200520,ME,1819.0,78,73.0,0,43.0,6
16320,20200520,MI,60151.0,575,5514.0,44,1066.0,0
16321,20200520,MN,20609.0,767,786.0,29,550.0,87
16322,20200520,MO,11232.0,152,631.0,15,546.0,0
16323,20200520,MP,21.0,0,2.0,0,,0
16324,20200520,MS,11967.0,263,570.0,16,644.0,61
16325,20200520,MT,478.0,7,16.0,0,3.0,0
16326,20200520,NC,20122.0,422,702.0,11,554.0,0
16327,20200520,ND,2068.0,81,49.0,4,38.0,7
16328,20200520,NE,10846.0,221,132.0,7,,0
16329,20200520,NH,3868.0,147,190.0,8,103.0,2
16330,20200520,NJ,150597.0,1405,12416.0,168,3405.0,0
16331,20200520,NM,6317.0,125,283.0,7,206.0,253
16332,20200520,NV,7166.0,120,393.0,3,437.0,0
16333,20200520,NY,354370.0,1525,22976.0,133,5570.0,0
16334,20200520,OH,29436.0,484,1781.0,61,902.0,81
16335,20200520,OK,5532.0,43,299.0,5,209.0,8
16336,20200520,OR,3726.0,39,140.0,2,137.0,6
16337,20200520,PA,63666.0,0,4624.0,0,1818.0,0
16338,20200520,PR,1206.0,-1,125.0,1,110.0,0
16339,20200520,RI,13579.0,187,538.0,6,257.0,22
16340,20200520,SC,9056.0,0,399.0,0,,0
16341,20200520,SD,4177.0,92,46.0,0,81.0,6
16342,20200520,TN,18532.0,154,309.0,4,652.0,17
16343,20200520,TX,51323.0,1411,1419.0,50,1791.0,0
16344,20200520,UT,7710.0,192,90.0,2,144.0,12
16345,20200520,VA,32908.0,763,1074.0,33,1536.0,75
16346,20200520,VI,69.0,0,6.0,0,,0
16347,20200520,VT,945.0,1,54.0,0,15.0,0
16348,20200520,WA,19735.0,319,1031.0,29,504.0,0
16349,20200520,WI,15269.0,577,481.0,14,393.0,51
16350,20200520,WV,1545.0,36,69.0,1,58.0,0
16351,20200520,WY,787.0,11,11.0,1,9.0,1
16352,20200519,AK,401.0,0,10.0,0,16.0,0
16353,20200519,AL,12376.0,290,504.0,15,489.0,37
16354,20200519,AR,4923.0,110,102.0,2,78.0,5
16355,20200519,AS,0.0,0,0.0,0,,0
16356,20200519,AZ,14566.0,396,704.0,18,792.0,43
16357,20200519,CA,81795.0,1365,3334.0,32,4363.0,0
16358,20200519,CO,22482.0,280,1257.0,33,626.0,56
16359,20200519,CT,38430.0,314,3472.0,23,914.0,0
16360,20200519,DC,7434.0,164,400.0,8,375.0,0
16361,20200519,DE,8037.0,168,408.0,9,236.0,0
16362,20200519,FL,45427.0,612,2129.0,56,,191
16363,20200519,GA,38721.0,640,1664.0,22,986.0,111
16364,20200519,GU,154.0,0,5.0,0,,0
16365,20200519,HI,640.0,0,17.0,0,,0
16366,20200519,IA,15349.0,394,372.0,17,383.0,0
16367,20200519,ID,2455.0,36,74.0,1,28.0,0
16368,20200519,IL,98030.0,1545,4379.0,145,4002.0,0
16369,20200519,IN,28705.0,450,1824.0,59,1268.0,0
16370,20200519,KS,8340.0,0,173.0,0,,0
16371,20200519,KY,8069.0,381,366.0,32,447.0,84
16372,20200519,LA,35038.0,329,2581.0,18,1004.0,0
16373,20200519,MA,87925.0,873,5938.0,76,2472.0,145
16374,20200519,MD,41546.0,1784,2164.0,42,1421.0,113
16375,20200519,ME,1741.0,28,73.0,2,44.0,2
16376,20200519,MI,59576.0,764,5470.0,43,1079.0,0
16377,20200519,MN,19842.0,855,757.0,17,545.0,93
16378,20200519,MO,11080.0,135,616.0,11,721.0,0
16379,20200519,MP,21.0,0,2.0,0,,0
16380,20200519,MS,11704.0,272,554.0,26,611.0,35
16381,20200519,MT,471.0,1,16.0,0,5.0,1
16382,20200519,NC,19700.0,677,691.0,30,585.0,0
16383,20200519,ND,1987.0,60,45.0,1,32.0,2
16384,20200519,NE,10625.0,277,125.0,2,,0
16385,20200519,NH,3721.0,69,182.0,10,105.0,15
16386,20200519,NJ,149192.0,988,12248.0,152,3481.0,0
16387,20200519,NM,6192.0,96,276.0,6,204.0,0
16388,20200519,NV,7046.0,140,390.0,7,405.0,0
16389,20200519,NY,352845.0,1474,22843.0,114,5818.0,0
16390,20200519,OH,28952.0,498,1720.0,63,913.0,119
16391,20200519,OK,5489.0,91,294.0,6,167.0,12
16392,20200519,OR,3687.0,64,138.0,1,137.0,5
16393,20200519,PA,63666.0,610,4624.0,119,1861.0,0
16394,20200519,PR,1207.0,12,124.0,0,121.0,0
16395,20200519,RI,13392.0,215,532.0,26,247.0,26
16396,20200519,SC,9056.0,114,399.0,8,,23
16397,20200519,SD,4085.0,58,46.0,2,75.0,11
16398,20200519,TN,18378.0,367,305.0,4,615.0,9
16399,20200519,TX,49912.0,1219,1369.0,22,1732.0,0
16400,20200519,UT,7518.0,134,88.0,8,96.0,24
16401,20200519,VA,32145.0,1005,1041.0,27,1497.0,82
16402,20200519,VI,69.0,0,6.0,0,,0
16403,20200519,VT,944.0,4,54.0,0,24.0,0
16404,20200519,WA,19416.0,64,1002.0,1,539.0,0
16405,20200519,WI,14692.0,250,467.0,8,398.0,42
16406,20200519,WV,1509.0,18,68.0,1,54.0,0
16407,20200519,WY,776.0,10,10.0,2,8.0,0
16408,20200518,AK,401.0,3,10.0,0,9.0,0
16409,20200518,AL,12086.0,315,489.0,1,536.0,24
16410,20200518,AR,4813.0,54,100.0,2,77.0,10
16411,20200518,AS,0.0,0,0.0,0,,0
16412,20200518,AZ,14170.0,233,686.0,6,820.0,54
16413,20200518,CA,80430.0,1591,3302.0,41,4391.0,0
16414,20200518,CO,22202.0,264,1224.0,9,626.0,27
16415,20200518,CT,38116.0,697,3449.0,41,920.0,0
16416,20200518,DC,7270.0,147,392.0,9,374.0,0
16417,20200518,DE,7869.0,199,399.0,7,240.0,0
16418,20200518,FL,44815.0,654,2073.0,24,,75
16419,20200518,GA,38081.0,380,1642.0,36,1025.0,126
16420,20200518,GU,154.0,0,5.0,0,,0
16421,20200518,HI,640.0,1,17.0,0,,0
16422,20200518,IA,14955.0,304,355.0,4,382.0,0
16423,20200518,ID,2419.0,0,73.0,0,30.0,0
16424,20200518,IL,96485.0,2294,4234.0,57,4120.0,0
16425,20200518,IN,28255.0,477,1765.0,14,1244.0,0
16426,20200518,KS,8340.0,454,173.0,1,,16
16427,20200518,KY,7688.0,0,334.0,0,381.0,0
16428,20200518,LA,34709.0,277,2563.0,72,1031.0,0
16429,20200518,MA,87052.0,1042,5862.0,65,2533.0,82
16430,20200518,MD,39762.0,958,2122.0,32,1447.0,93
16431,20200518,ME,1713.0,26,71.0,1,42.0,7
16432,20200518,MI,58812.0,534,5427.0,31,1075.0,0
16433,20200518,MN,18987.0,971,740.0,9,488.0,38
16434,20200518,MO,10945.0,156,605.0,11,570.0,0
16435,20200518,MP,21.0,0,2.0,0,,0
16436,20200518,MS,11432.0,136,528.0,7,559.0,32
16437,20200518,MT,470.0,2,16.0,0,4.0,1
16438,20200518,NC,19023.0,511,661.0,2,511.0,0
16439,20200518,ND,1927.0,31,44.0,1,32.0,3
16440,20200518,NE,10348.0,128,123.0,0,,0
16441,20200518,NH,3652.0,56,172.0,0,109.0,9
16442,20200518,NJ,148204.0,1712,12096.0,83,3509.0,0
16443,20200518,NM,6096.0,158,270.0,5,213.0,0
16444,20200518,NV,6906.0,49,383.0,8,423.0,0
16445,20200518,NY,351371.0,1250,22729.0,110,5840.0,0
16446,20200518,OH,28454.0,531,1657.0,32,912.0,77
16447,20200518,OK,5398.0,88,288.0,0,76.0,5
16448,20200518,OR,3623.0,11,137.0,0,156.0,4
16449,20200518,PA,63056.0,822,4505.0,87,1885.0,0
16450,20200518,PR,1195.0,48,124.0,1,147.0,0
16451,20200518,RI,13177.0,137,506.0,7,236.0,20
16452,20200518,SC,8942.0,126,391.0,11,,0
16453,20200518,SD,4027.0,40,44.0,0,77.0,4
16454,20200518,TN,18011.0,623,301.0,3,638.0,7
16455,20200518,TX,48693.0,909,1347.0,11,1551.0,0
16456,20200518,UT,7384.0,146,80.0,0,179.0,9
16457,20200518,VA,31140.0,752,1014.0,5,1502.0,47
16458,20200518,VI,69.0,0,6.0,0,,0
16459,20200518,VT,940.0,0,54.0,0,22.0,0
16460,20200518,WA,19352.0,118,1001.0,1,558.0,0
16461,20200518,WI,14442.0,185,459.0,6,379.0,30
16462,20200518,WV,1491.0,1,67.0,0,48.0,0
16463,20200518,WY,766.0,12,8.0,0,8.0,3
16464,20200517,AK,398.0,4,10.0,0,13.0,1
16465,20200517,AL,11771.0,248,488.0,3,460.0,5
16466,20200517,AR,4759.0,181,98.0,0,65.0,0
16467,20200517,AS,0.0,0,0.0,0,,0
16468,20200517,AZ,13937.0,306,680.0,1,796.0,30
16469,20200517,CA,78839.0,2046,3261.0,57,4291.0,0
16470,20200517,CO,21938.0,305,1215.0,23,650.0,6
16471,20200517,CT,37419.0,716,3408.0,69,937.0,0
16472,20200517,DC,7123.0,81,383.0,8,369.0,0
16473,20200517,DE,7670.0,123,392.0,9,229.0,0
16474,20200517,FL,44161.0,1136,2049.0,9,,85
16475,20200517,GA,37701.0,554,1606.0,14,1010.0,55
16476,20200517,GU,154.0,0,5.0,0,,0
16477,20200517,HI,639.0,1,17.0,0,,1
16478,20200517,IA,14651.0,323,351.0,5,376.0,0
16479,20200517,ID,2419.0,30,73.0,0,26.0,0
16480,20200517,IL,94191.0,1734,4177.0,48,4190.0,0
16481,20200517,IN,27778.0,498,1751.0,10,1246.0,0
16482,20200517,KS,7886.0,0,172.0,0,,0
16483,20200517,KY,7688.0,244,334.0,2,381.0,0
16484,20200517,LA,34432.0,315,2491.0,12,1019.0,0
16485,20200517,MA,86010.0,1077,5797.0,92,2597.0,83
16486,20200517,MD,38804.0,836,2090.0,50,1460.0,238
16487,20200517,ME,1687.0,39,70.0,0,37.0,2
16488,20200517,MI,58278.0,255,5396.0,39,1114.0,0
16489,20200517,MN,18016.0,311,731.0,22,487.0,51
16490,20200517,MO,10789.0,114,594.0,5,775.0,0
16491,20200517,MP,21.0,0,2.0,0,,0
16492,20200517,MS,11296.0,173,521.0,11,608.0,25
16493,20200517,MT,468.0,0,16.0,0,3.0,0
16494,20200517,NC,18512.0,530,659.0,7,493.0,0
16495,20200517,ND,1896.0,51,43.0,1,30.0,0
16496,20200517,NE,10220.0,448,123.0,4,,0
16497,20200517,NH,3596.0,40,172.0,1,114.0,12
16498,20200517,NJ,146492.0,1251,12013.0,110,3411.0,0
16499,20200517,NM,5938.0,91,265.0,6,211.0,0
16500,20200517,NV,6857.0,148,375.0,6,423.0,0
16501,20200517,NY,350121.0,1889,22619.0,141,5897.0,0
16502,20200517,OH,27923.0,449,1625.0,15,914.0,51
16503,20200517,OK,5310.0,73,288.0,0,180.0,2
16504,20200517,OR,3612.0,71,137.0,0,153.0,8
16505,20200517,PA,62234.0,623,4418.0,15,1821.0,0
16506,20200517,PR,1147.0,33,123.0,1,150.0,0
16507,20200517,RI,13040.0,125,499.0,10,260.0,15
16508,20200517,SC,8816.0,409,380.0,0,,0
16509,20200517,SD,3987.0,28,44.0,0,77.0,8
16510,20200517,TN,17388.0,100,298.0,3,513.0,8
16511,20200517,TX,47784.0,785,1336.0,31,1512.0,0
16512,20200517,UT,7238.0,170,80.0,2,181.0,8
16513,20200517,VA,30388.0,705,1009.0,7,1524.0,51
16514,20200517,VI,69.0,0,6.0,0,,0
16515,20200517,VT,940.0,8,54.0,1,14.0,0
16516,20200517,WA,19234.0,282,1000.0,8,581.0,0
16517,20200517,WI,14257.0,379,453.0,0,364.0,20
16518,20200517,WV,1490.0,33,67.0,3,48.0,0
16519,20200517,WY,754.0,13,8.0,1,8.0,1
16520,20200516,AK,394.0,4,10.0,0,10.0,2
16521,20200516,AL,11523.0,307,485.0,9,455.0,10
16522,20200516,AR,4578.0,115,98.0,0,65.0,0
16523,20200516,AS,0.0,0,0.0,0,,0
16524,20200516,AZ,13631.0,462,679.0,28,791.0,37
16525,20200516,CA,76793.0,1857,3204.0,96,4424.0,0
16526,20200516,CO,21633.0,401,1192.0,42,650.0,24
16527,20200516,CT,36703.0,618,3339.0,54,994.0,0
16528,20200516,DC,7042.0,171,375.0,7,382.0,0
16529,20200516,DE,7547.0,174,383.0,10,250.0,0
16530,20200516,FL,43025.0,480,2040.0,49,,400
16531,20200516,GA,37147.0,466,1592.0,35,1005.0,297
16532,20200516,GU,154.0,0,5.0,0,,0
16533,20200516,HI,638.0,1,17.0,0,,0
16534,20200516,IA,14328.0,279,346.0,10,387.0,0
16535,20200516,ID,2389.0,38,73.0,1,19.0,1
16536,20200516,IL,92457.0,2088,4129.0,71,4306.0,0
16537,20200516,IN,27280.0,625,1741.0,50,1274.0,0
16538,20200516,KS,7886.0,0,172.0,0,,0
16539,20200516,KY,7444.0,219,332.0,4,381.0,9
16540,20200516,LA,34117.0,280,2479.0,31,1028.0,0
16541,20200516,MA,84933.0,1512,5705.0,113,2692.0,142
16542,20200516,MD,37968.0,982,2040.0,49,1500.0,76
16543,20200516,ME,1648.0,45,70.0,1,37.0,3
16544,20200516,MI,58023.0,336,5357.0,32,1256.0,0
16545,20200516,MN,17705.0,342,709.0,17,493.0,54
16546,20200516,MO,10675.0,219,589.0,13,775.0,0
16547,20200516,MP,21.0,2,2.0,0,,0
16548,20200516,MS,11123.0,322,510.0,17,641.0,36
16549,20200516,MT,468.0,2,16.0,0,3.0,0
16550,20200516,NC,17982.0,853,652.0,11,481.0,0
16551,20200516,ND,1845.0,87,42.0,0,33.0,0
16552,20200516,NE,9772.0,356,119.0,6,,0
16553,20200516,NH,3556.0,92,171.0,12,115.0,12
16554,20200516,NJ,145241.0,1197,11903.0,114,3564.0,0
16555,20200516,NM,5847.0,185,259.0,6,208.0,0
16556,20200516,NV,6709.0,95,369.0,1,423.0,0
16557,20200516,NY,348232.0,2419,22478.0,174,6220.0,0
16558,20200516,OH,27474.0,520,1610.0,29,866.0,79
16559,20200516,OK,5237.0,151,288.0,3,180.0,15
16560,20200516,OR,3541.0,62,137.0,0,161.0,6
16561,20200516,PA,61611.0,989,4403.0,61,1873.0,0
16562,20200516,PR,1114.0,26,122.0,0,144.0,0
16563,20200516,RI,12915.0,252,489.0,10,273.0,31
16564,20200516,SC,8407.0,0,380.0,0,,0
16565,20200516,SD,3959.0,72,44.0,0,75.0,8
16566,20200516,TN,17288.0,318,295.0,5,515.0,20
16567,20200516,TX,46999.0,1801,1305.0,33,1791.0,0
16568,20200516,UT,7068.0,155,78.0,1,168.0,12
16569,20200516,VA,29683.0,1011,1002.0,25,1505.0,67
16570,20200516,VI,69.0,0,6.0,0,,0
16571,20200516,VT,932.0,1,53.0,0,20.0,0
16572,20200516,WA,18952.0,271,992.0,9,663.0,0
16573,20200516,WI,13878.0,534,453.0,8,361.0,41
16574,20200516,WV,1457.0,16,64.0,2,55.0,0
16575,20200516,WY,741.0,25,7.0,0,8.0,1
16576,20200515,AK,390.0,1,10.0,0,8.0,1
16577,20200515,AL,11216.0,248,476.0,9,519.0,27
16578,20200515,AR,4463.0,227,98.0,1,65.0,11
16579,20200515,AS,0.0,0,0.0,0,,0
16580,20200515,AZ,13169.0,495,651.0,27,808.0,41
16581,20200515,CA,74936.0,1772,3108.0,76,4519.0,0
16582,20200515,CO,21232.0,394,1150.0,59,671.0,53
16583,20200515,CT,36085.0,621,3285.0,66,1033.0,0
16584,20200515,DC,6871.0,135,368.0,10,393.0,0
16585,20200515,DE,7373.0,150,373.0,11,269.0,0
16586,20200515,FL,42545.0,786,1991.0,43,,0
16587,20200515,GA,36681.0,823,1557.0,30,1029.0,93
16588,20200515,GU,154.0,1,5.0,0,,0
16589,20200515,HI,637.0,-1,17.0,0,,0
16590,20200515,IA,14049.0,374,336.0,18,387.0,0
16591,20200515,ID,2351.0,27,72.0,3,26.0,0
16592,20200515,IL,90369.0,2432,4058.0,130,4367.0,0
16593,20200515,IN,26655.0,602,1691.0,45,1294.0,0
16594,20200515,KS,7886.0,418,172.0,8,,20
16595,20200515,KY,7225.0,145,328.0,2,385.0,52
16596,20200515,LA,33837.0,348,2448.0,31,1091.0,0
16597,20200515,MA,83421.0,1239,5592.0,110,2767.0,107
16598,20200515,MD,36986.0,1083,1991.0,56,1496.0,126
16599,20200515,ME,1603.0,38,69.0,0,35.0,4
16600,20200515,MI,57687.0,651,5325.0,47,1256.0,0
16601,20200515,MN,17363.0,798,692.0,29,498.0,70
16602,20200515,MO,10456.0,139,576.0,14,812.0,0
16603,20200515,MP,19.0,0,2.0,0,,0
16604,20200515,MS,10801.0,318,493.0,13,573.0,45
16605,20200515,MT,466.0,4,16.0,0,3.0,0
16606,20200515,NC,17129.0,622,641.0,26,492.0,0
16607,20200515,ND,1758.0,51,42.0,2,35.0,1
16608,20200515,NE,9416.0,341,113.0,6,,0
16609,20200515,NH,3464.0,82,159.0,8,115.0,5
16610,20200515,NJ,144044.0,1219,11789.0,197,3823.0,0
16611,20200515,NM,5662.0,159,253.0,11,223.0,0
16612,20200515,NV,6614.0,115,368.0,10,425.0,0
16613,20200515,NY,345813.0,2762,22304.0,134,6394.0,0
16614,20200515,OH,26954.0,597,1581.0,47,944.0,73
16615,20200515,OK,5086.0,124,285.0,1,215.0,5
16616,20200515,OR,3479.0,63,137.0,3,163.0,7
16617,20200515,PA,60622.0,986,4342.0,124,1934.0,0
16618,20200515,PR,1088.0,15,122.0,5,147.0,0
16619,20200515,RI,12663.0,232,479.0,11,272.0,21
16620,20200515,SC,8407.0,218,380.0,9,,83
16621,20200515,SD,3887.0,95,44.0,1,80.0,6
16622,20200515,TN,16970.0,271,290.0,3,535.0,19
16623,20200515,TX,45198.0,1347,1272.0,56,1716.0,0
16624,20200515,UT,6913.0,164,77.0,2,161.0,8
16625,20200515,VA,28672.0,859,977.0,22,1511.0,65
16626,20200515,VI,69.0,0,6.0,0,,0
16627,20200515,VT,931.0,1,53.0,0,17.0,0
16628,20200515,WA,18681.0,312,983.0,8,626.0,0
16629,20200515,WI,13344.0,475,445.0,11,356.0,38
16630,20200515,WV,1441.0,14,62.0,2,57.0,0
16631,20200515,WY,716.0,15,7.0,0,8.0,1
16632,20200514,AK,389.0,5,10.0,0,12.0,1
16633,20200514,AL,10968.0,351,467.0,18,509.0,33
16634,20200514,AR,4236.0,72,97.0,2,64.0,12
16635,20200514,AS,0.0,0,0.0,0,,0
16636,20200514,AZ,12674.0,498,624.0,30,781.0,52
16637,20200514,CA,73164.0,2023,3032.0,98,4655.0,0
16638,20200514,CO,20838.0,363,1091.0,29,685.0,54
16639,20200514,CT,35464.0,609,3219.0,94,1103.0,1557
16640,20200514,DC,6736.0,152,358.0,8,397.0,0
16641,20200514,DE,7223.0,271,362.0,11,273.0,0
16642,20200514,FL,41759.0,792,1948.0,50,,158
16643,20200514,GA,35858.0,526,1527.0,22,1060.0,86
16644,20200514,GU,153.0,1,5.0,0,,0
16645,20200514,HI,638.0,3,17.0,0,,0
16646,20200514,IA,13675.0,386,318.0,12,405.0,0
16647,20200514,ID,2324.0,31,69.0,0,19.0,-2
16648,20200514,IL,87937.0,3239,3928.0,136,4473.0,0
16649,20200514,IN,26053.0,580,1646.0,27,1381.0,0
16650,20200514,KS,7468.0,0,164.0,0,,0
16651,20200514,KY,7080.0,227,326.0,5,377.0,10
16652,20200514,LA,33489.0,827,2417.0,36,1193.0,0
16653,20200514,MA,82182.0,1685,5482.0,167,2859.0,175
16654,20200514,MD,35903.0,1091,1935.0,54,1538.0,149
16655,20200514,ME,1565.0,50,69.0,3,37.0,3
16656,20200514,MI,57036.0,578,5278.0,46,1330.0,0
16657,20200514,MN,16565.0,793,663.0,25,498.0,64
16658,20200514,MO,10317.0,175,562.0,20,796.0,0
16659,20200514,MP,19.0,0,2.0,0,,0
16660,20200514,MS,10483.0,393,480.0,15,589.0,51
16661,20200514,MT,462.0,0,16.0,0,3.0,0
16662,20200514,NC,16507.0,691,615.0,18,507.0,0
16663,20200514,ND,1707.0,67,40.0,0,38.0,2
16664,20200514,NE,9075.0,383,107.0,4,,0
16665,20200514,NH,3382.0,83,151.0,1,115.0,4
16666,20200514,NJ,142825.0,1157,11592.0,252,3958.0,0
16667,20200514,NM,5503.0,139,242.0,11,209.0,0
16668,20200514,NV,6499.0,105,358.0,3,515.0,0
16669,20200514,NY,343051.0,2390,22170.0,157,6706.0,0
16670,20200514,OH,26357.0,636,1534.0,51,953.0,100
16671,20200514,OK,4962.0,110,284.0,6,217.0,10
16672,20200514,OR,3416.0,130,134.0,4,162.0,5
16673,20200514,PA,59636.0,938,4218.0,275,1983.0,0
16674,20200514,PR,1073.0,9,117.0,2,159.0,0
16675,20200514,RI,12431.0,228,468.0,6,271.0,23
16676,20200514,SC,8189.0,262,371.0,16,,0
16677,20200514,SD,3792.0,60,43.0,4,85.0,9
16678,20200514,TN,16699.0,329,287.0,14,599.0,47
16679,20200514,TX,43851.0,1448,1216.0,58,1648.0,0
16680,20200514,UT,6749.0,129,75.0,0,142.0,5
16681,20200514,VA,27813.0,1067,955.0,28,1533.0,72
16682,20200514,VI,69.0,0,6.0,0,,0
16683,20200514,VT,930.0,1,53.0,0,18.0,0
16684,20200514,WA,18369.0,251,975.0,13,645.0,0
16685,20200514,WI,12869.0,420,434.0,13,352.0,31
16686,20200514,WV,1427.0,29,60.0,2,52.0,0
16687,20200514,WY,701.0,13,7.0,0,8.0,0
16688,20200513,AK,384.0,1,10.0,0,12.0,0
16689,20200513,AL,10617.0,307,449.0,20,524.0,30
16690,20200513,AR,4164.0,0,95.0,0,59.0,12
16691,20200513,AS,0.0,0,0.0,0,,0
16692,20200513,AZ,12176.0,440,594.0,32,755.0,39
16693,20200513,CA,71141.0,1759,2934.0,87,4545.0,0
16694,20200513,CO,20475.0,318,1062.0,53,685.0,40
16695,20200513,CT,34855.0,522,3125.0,84,1158.0,0
16696,20200513,DC,6584.0,99,350.0,14,423.0,0
16697,20200513,DE,6952.0,211,351.0,17,282.0,0
16698,20200513,FL,40967.0,799,1898.0,49,,181
16699,20200513,GA,35332.0,697,1505.0,44,1091.0,129
16700,20200513,GU,152.0,0,5.0,0,,0
16701,20200513,HI,635.0,1,17.0,0,,0
16702,20200513,IA,13289.0,377,306.0,17,388.0,0
16703,20200513,ID,2293.0,33,69.0,-1,20.0,4
16704,20200513,IL,84698.0,1677,3792.0,191,4563.0,0
16705,20200513,IN,25473.0,346,1619.0,41,1336.0,0
16706,20200513,KS,7468.0,352,164.0,6,,44
16707,20200513,KY,6853.0,176,321.0,10,379.0,58
16708,20200513,LA,32662.0,612,2381.0,34,1194.0,0
16709,20200513,MA,80497.0,1165,5315.0,174,3101.0,190
16710,20200513,MD,34812.0,751,1881.0,47,1550.0,117
16711,20200513,ME,1515.0,38,66.0,1,41.0,2
16712,20200513,MI,56458.0,817,5232.0,44,1384.0,0
16713,20200513,MN,15772.0,729,638.0,24,494.0,52
16714,20200513,MO,10142.0,136,542.0,18,771.0,0
16715,20200513,MP,19.0,0,2.0,0,,0
16716,20200513,MS,10090.0,182,465.0,8,604.0,34
16717,20200513,MT,462.0,1,16.0,0,3.0,0
16718,20200513,NC,15816.0,470,597.0,20,521.0,0
16719,20200513,ND,1640.0,74,40.0,2,37.0,5
16720,20200513,NE,8692.0,120,103.0,3,192.0,0
16721,20200513,NH,3299.0,60,150.0,8,126.0,7
16722,20200513,NJ,141668.0,833,11340.0,202,4226.0,0
16723,20200513,NM,5364.0,152,231.0,12,200.0,0
16724,20200513,NV,6394.0,83,355.0,5,522.0,0
16725,20200513,NY,340661.0,2176,22013.0,168,6946.0,0
16726,20200513,OH,25721.0,471,1483.0,47,924.0,79
16727,20200513,OK,4852.0,120,278.0,0,218.0,20
16728,20200513,OR,3286.0,0,130.0,0,165.0,0
16729,20200513,PA,58698.0,707,3943.0,137,2012.0,0
16730,20200513,PR,1064.0,2,115.0,1,142.0,0
16731,20200513,RI,12203.0,196,462.0,18,269.0,21
16732,20200513,SC,7927.0,0,355.0,0,,0
16733,20200513,SD,3732.0,69,39.0,0,79.0,10
16734,20200513,TN,16370.0,259,273.0,8,635.0,25
16735,20200513,TX,42403.0,1355,1158.0,25,1676.0,0
16736,20200513,UT,6620.0,188,75.0,2,158.0,18
16737,20200513,VA,26746.0,946,927.0,36,1526.0,125
16738,20200513,VI,69.0,0,6.0,0,,0
16739,20200513,VT,929.0,2,53.0,0,17.0,0
16740,20200513,WA,18118.0,294,962.0,17,562.0,0
16741,20200513,WI,12449.0,318,421.0,3,343.0,31
16742,20200513,WV,1398.0,27,58.0,1,58.0,0
16743,20200513,WY,688.0,13,7.0,0,10.0,0
16744,20200512,AK,383.0,2,10.0,0,10.0,0
16745,20200512,AL,10310.0,301,429.0,28,529.0,31
16746,20200512,AR,4164.0,130,95.0,1,59.0,5
16747,20200512,AS,0.0,0,0.0,0,,0
16748,20200512,AZ,11736.0,356,562.0,20,765.0,42
16749,20200512,CA,69382.0,1443,2847.0,77,4544.0,0
16750,20200512,CO,20157.0,278,1009.0,22,688.0,32
16751,20200512,CT,34333.0,568,3041.0,33,1189.0,0
16752,20200512,DC,6485.0,96,336.0,8,416.0,0
16753,20200512,DE,6741.0,176,334.0,10,276.0,0
16754,20200512,FL,40168.0,606,1849.0,44,,196
16755,20200512,GA,34635.0,708,1461.0,20,1125.0,115
16756,20200512,GU,152.0,1,5.0,0,,0
16757,20200512,HI,634.0,2,17.0,0,,0
16758,20200512,IA,12912.0,539,289.0,18,385.0,0
16759,20200512,ID,2260.0,30,70.0,3,25.0,3
16760,20200512,IL,83021.0,4014,3601.0,142,4626.0,0
16761,20200512,IN,25127.0,500,1578.0,38,1283.0,0
16762,20200512,KS,7116.0,0,158.0,0,,0
16763,20200512,KY,6677.0,237,311.0,7,383.0,10
16764,20200512,LA,32050.0,235,2347.0,39,1320.0,0
16765,20200512,MA,79332.0,870,5141.0,33,3127.0,110
16766,20200512,MD,34061.0,688,1834.0,46,1563.0,104
16767,20200512,ME,1477.0,15,65.0,0,34.0,2
16768,20200512,MI,55641.0,1637,5188.0,49,1384.0,0
16769,20200512,MN,15043.0,664,614.0,23,496.0,83
16770,20200512,MO,10006.0,88,524.0,36,787.0,0
16771,20200512,MP,19.0,0,2.0,0,,0
16772,20200512,MS,9908.0,234,457.0,22,604.0,36
16773,20200512,MT,461.0,2,16.0,0,4.0,1
16774,20200512,NC,15346.0,301,577.0,27,475.0,0
16775,20200512,ND,1566.0,52,38.0,2,38.0,7
16776,20200512,NE,8572.0,257,100.0,2,192.0,0
16777,20200512,NH,3239.0,79,142.0,9,121.0,1
16778,20200512,NJ,140835.0,813,11138.0,212,4328.0,0
16779,20200512,NM,5212.0,143,219.0,11,199.0,0
16780,20200512,NV,6311.0,159,350.0,6,522.0,0
16781,20200512,NY,338485.0,1430,21845.0,205,7063.0,0
